epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
1,1.802317338256836,0.34048,1.7545323163986206,0.3509,2.342233180999756
2,1.6625910767364502,0.4013,1.5241604133605957,0.4567,4.915914297103882
3,1.5194052909088134,0.45742,1.3686034563064575,0.5034,5.872322082519531
4,1.4867153046417236,0.47406,1.3365231912612916,0.5327,5.721965551376343
5,1.4309879425048828,0.49668,1.2927038764953613,0.5497,3.4486777782440186
6,1.4059958600616456,0.51044,1.2503663564682006,0.5639,1.769517183303833
7,1.3718427977752685,0.52454,1.2969159595489501,0.5481,1.7160439491271973
8,1.3360884098052979,0.5371,1.2136665652275085,0.5828,1.7275924682617188
9,1.3314558130264282,0.54632,1.2500848502159119,0.5796,1.7610442638397217
10,1.3256751778411866,0.54974,1.2528657815933228,0.5785,1.8125240802764893
11,1.3330355353927612,0.546,1.2613492533683777,0.5745,1.8212816715240479
12,1.3196696262741088,0.55202,1.257709860610962,0.574,1.80007004737854
13,1.2965786126708985,0.56128,1.2576789529800414,0.5824,1.840334415435791
14,1.2952237302398681,0.56144,1.2579059857368469,0.5806,1.8393492698669434
15,1.3128399951171874,0.55776,1.2639457273483277,0.5757,1.8164117336273193
16,1.2949618126678466,0.56628,1.3215418703079225,0.5587,1.8352582454681396
17,1.2876739189529418,0.56898,1.298392592048645,0.5828,1.8245275020599365
18,1.285748248977661,0.5668,1.230693483352661,0.6,1.9185168743133545
19,1.2732147636413573,0.57408,1.234325521850586,0.5907,1.8095118999481201
20,1.286331950187683,0.57252,1.309329365158081,0.5615,1.821523904800415
21,1.283606851043701,0.57168,1.2838034204483033,0.5666,1.8124706745147705
22,1.2839767053985596,0.57272,1.2923567520141601,0.5745,1.8929948806762695
23,1.264547389831543,0.58042,1.2519529750823974,0.5848,1.8384885787963867
24,1.2714677983474731,0.58154,1.247443496131897,0.5906,1.9250681400299072
25,1.2737003124618531,0.57792,1.3518974781036377,0.5639,1.8479316234588623
26,1.2871758417892456,0.57472,1.2673847595214844,0.5943,1.8788790702819824
27,1.28431083732605,0.57734,1.2418723964691163,0.5832,1.8747515678405762
28,1.275180511856079,0.57794,1.2742424476623535,0.5859,1.8955934047698975
29,1.268059172592163,0.57872,1.246021969795227,0.5836,2.041496992111206
30,1.281618274383545,0.58154,1.2573914157867432,0.567,1.9246525764465332
31,1.2753338180541993,0.58328,1.2391522554397583,0.5919,1.885000228881836
32,1.2717037374877929,0.58588,1.2385123426437379,0.5913,1.9328722953796387
33,1.2769252360916137,0.58308,1.28540023727417,0.5803,1.9048044681549072
34,1.3211675286102296,0.57042,1.2658773174285889,0.5786,1.9034788608551025
35,1.2860235034561158,0.58348,1.2536541591644288,0.5837,1.9460079669952393
36,1.2889735164260865,0.58124,1.236811824798584,0.6003,1.956571102142334
37,1.2891840645980834,0.57998,1.2855245388031007,0.5787,1.8697164058685303
38,1.2780700256347657,0.5848,1.2256529483795167,0.6046,1.9172203540802002
39,1.2861326262283326,0.58496,1.2354412548065186,0.5856,1.8966195583343506
40,1.2854699423980713,0.5823,1.2783607788085938,0.5751,1.9169542789459229
41,1.3051431579971313,0.5766,1.2856368467330932,0.5831,1.9395270347595215
42,1.2743465506744385,0.58576,1.283855859375,0.5776,1.9466075897216797
43,1.3144659813690185,0.57738,1.331782818222046,0.5713,2.0494751930236816
44,1.2696253247833251,0.5897,1.239323420715332,0.6031,1.9708442687988281
45,1.2707158970451355,0.58944,1.2956126350402832,0.5895,1.9956753253936768
46,1.289649797782898,0.58506,1.2562707527160644,0.5925,1.9404163360595703
47,1.2995002249908447,0.58212,1.2314180477142334,0.5913,2.0990757942199707
48,1.2768887726593017,0.58766,1.23918949136734,0.5953,1.9681875705718994
49,1.268173391494751,0.5888,1.2619750816345214,0.597,2.0948095321655273
50,1.2833276918029786,0.58958,1.298210713005066,0.574,1.9795887470245361
51,1.2819873818588257,0.58378,1.2598245510101318,0.599,1.9861435890197754
52,1.2931951472854615,0.58852,1.2949093757629395,0.5842,1.9732162952423096
53,1.2895403149795532,0.58734,1.2708940830230713,0.5946,1.9726474285125732
54,1.30124867351532,0.58328,1.2707049840927125,0.5969,2.025502920150757
55,1.2830760010528564,0.59182,1.3093625007629395,0.5855,2.017307996749878
56,1.291142940864563,0.58978,1.3006688058853149,0.5863,2.003553867340088
57,1.323194355506897,0.5788,1.3339144039154052,0.5673,2.0325005054473877
58,1.3106586040496826,0.58118,1.3089545761108399,0.6008,2.018105983734131
59,1.3107184019470215,0.5835,1.2462678409576415,0.596,2.0797812938690186
60,1.2973411636352539,0.58652,1.2937150623321534,0.5671,2.0244295597076416
61,1.3142872915267945,0.58268,1.284905577659607,0.5882,2.0806593894958496
62,1.3099632830047607,0.58382,1.3216006888389586,0.5822,1.988260269165039
63,1.2943435805130006,0.59004,1.3087513584136963,0.587,2.076977252960205
64,1.321431603050232,0.58014,1.277865657234192,0.5959,2.0287134647369385
65,1.2977529351043702,0.59148,1.3776833059310913,0.545,2.0696511268615723
66,1.3104797758102418,0.58608,1.3238946422576905,0.5669,2.0196495056152344
67,1.30726397605896,0.58408,1.31455549659729,0.5781,2.0543429851531982
68,1.3105111477279663,0.58518,1.3501895069122314,0.5538,2.006223440170288
69,1.2984585324478148,0.59012,1.3106606452941894,0.5769,2.0980894565582275
70,1.3008005251312256,0.58724,1.2655077220916748,0.5998,2.0385825634002686
71,1.311494289779663,0.58624,1.292521604537964,0.5852,2.0509698390960693
72,1.3086225689697266,0.58448,1.254979139137268,0.5929,2.075960159301758
73,1.2932755323791505,0.59188,1.3038726764678954,0.5827,2.0077600479125977
74,1.316447177696228,0.58394,1.2341456687927246,0.6051,2.0898916721343994
75,1.3231115251541137,0.58508,1.2552074241638183,0.6047,2.105543375015259
76,1.3197851613998413,0.58526,1.2984400611877442,0.5935,2.049868583679199
77,1.2774092975997924,0.596,1.2810481384277344,0.5918,2.0089213848114014
78,1.2748367281723023,0.59972,1.2872377941131592,0.5788,2.0299265384674072
79,1.2843648358154296,0.59802,1.2885951447486876,0.5884,2.057202100753784
80,1.2903730646514893,0.59244,1.3420784462928772,0.57,2.0637869834899902
81,1.3243763042068482,0.58328,1.3022237064361573,0.5897,2.1169064044952393
82,1.3256253563690186,0.58448,1.323831588745117,0.5698,2.0462913513183594
83,1.3171469678497314,0.58744,1.2881013572692872,0.6018,2.025595188140869
84,1.3310102712249756,0.5853,1.313434739112854,0.5812,2.0341811180114746
85,1.3228006812286377,0.58606,1.3187442024230958,0.5948,2.1075210571289062
86,1.3245249161529542,0.58496,1.3462237323760986,0.5819,2.1116058826446533
87,1.31811182182312,0.58756,1.347196127319336,0.5737,2.0335500240325928
88,1.3606874896240235,0.57614,1.3925214954376222,0.5596,2.014397144317627
89,1.3612778900909424,0.57332,1.38374178314209,0.5654,2.0638046264648438
90,1.3387173916625976,0.58158,1.3074898487091065,0.5857,2.055955648422241
91,1.3053813278198243,0.59214,1.2856586753845214,0.5937,2.079514980316162
92,1.3159510698699952,0.58866,1.419300877380371,0.5641,2.116957426071167
93,1.329298253250122,0.58646,1.3671846355438233,0.5803,2.074069023132324
94,1.3303366130828858,0.58388,1.3393524433135986,0.5857,2.0755932331085205
95,1.3371235047149659,0.58386,1.399045054244995,0.5699,2.0974888801574707
96,1.369996648826599,0.57618,1.3761568559646606,0.5804,2.128012180328369
97,1.3458829117584228,0.58218,1.3565880592346191,0.5524,2.0999724864959717
98,1.3527088766479491,0.57996,1.446997308731079,0.5523,2.111912965774536
99,1.3466743811035156,0.58034,1.4449837142944335,0.5611,2.1291909217834473
100,1.3710981906509399,0.57636,1.3762370510101318,0.5745,2.2223994731903076
101,1.1133446397399902,0.64742,1.0683566535949707,0.6622,2.242631673812866
102,0.9914860527420044,0.67878,1.0141284564971924,0.6728,2.087336540222168
103,0.9425804115104676,0.69182,0.9786713962554932,0.6838,2.1096675395965576
104,0.9178585770225525,0.69906,0.9613980190277099,0.6857,2.0876851081848145
105,0.902512485218048,0.70298,0.9447404064178467,0.6919,2.1327903270721436
106,0.8866665618896484,0.70856,0.9294486106872558,0.696,2.173787832260132
107,0.8854312232208252,0.70774,0.9156194301605225,0.7016,2.1145660877227783
108,0.8668396194839477,0.71388,0.9133607397079467,0.6996,2.0468742847442627
109,0.8600437420272827,0.71482,0.9098807744979859,0.7018,2.08146071434021
110,0.849362908000946,0.71816,0.9028675025939942,0.7048,2.117321252822876
111,0.8410015977287293,0.72178,0.9026820627212524,0.7105,2.0706803798675537
112,0.8377146579742432,0.72234,0.8944153146743774,0.7126,2.1238839626312256
113,0.8242643048858642,0.72434,0.8837590185165405,0.7145,2.116243839263916
114,0.8263185687446595,0.72458,0.8786697262763977,0.717,2.094238519668579
115,0.8212550053596497,0.72846,0.8748729965209961,0.7182,2.0816714763641357
116,0.8210118745040893,0.72764,0.8806110496520996,0.7151,2.167422294616699
117,0.815179785079956,0.73014,0.8655197647094727,0.7193,2.1009960174560547
118,0.8119248589897156,0.73088,0.870206292629242,0.719,2.0892155170440674
119,0.8069292148208618,0.73274,0.873007001876831,0.7166,2.05918288230896
120,0.7900722412490845,0.73732,0.8622447359085083,0.721,2.1263508796691895
121,0.7975009688186645,0.73408,0.8604069429397583,0.7237,2.1061129570007324
122,0.783560697517395,0.73878,0.851908073425293,0.7262,2.1026761531829834
123,0.7800279842758179,0.74174,0.8572540864944458,0.7235,2.1226541996002197
124,0.7832359380722046,0.73986,0.8365711639404297,0.7303,2.194659948348999
125,0.7791407560348511,0.74122,0.8356680910110473,0.7298,2.178043842315674
126,0.7774140650558472,0.74104,0.8422141735076905,0.7293,2.058079242706299
127,0.7743431831741333,0.74246,0.8457679000854492,0.7256,2.078990936279297
128,0.7659976362419129,0.74398,0.8249911563873291,0.7343,2.1159777641296387
129,0.7646236999893189,0.74348,0.8366482322692871,0.729,2.123171806335449
130,0.7620798640060424,0.74768,0.8243670652389526,0.7361,2.115037679672241
131,0.7647962742424012,0.7445,0.8257899124145508,0.7349,2.170180320739746
132,0.7620218100547791,0.74618,0.8356226724624634,0.7324,2.101717233657837
133,0.7599144247627259,0.74622,0.836579765701294,0.7349,2.0998809337615967
134,0.7518651602172851,0.751,0.810583087348938,0.7398,2.1481480598449707
135,0.7528867754364014,0.74876,0.8224016059875489,0.7404,2.1252102851867676
136,0.7535560131263733,0.74832,0.8207167692184448,0.739,2.132045030593872
137,0.7462424159240723,0.75066,0.8123121845245361,0.7376,2.097470998764038
138,0.7408792984390259,0.75256,0.8162435920715332,0.7391,2.1605489253997803
139,0.7441368320274353,0.75326,0.8129483531951904,0.7392,2.152618408203125
140,0.7444019562721252,0.75078,0.8168743896484375,0.7396,2.2889249324798584
141,0.7359434520339966,0.7524,0.8141956115722656,0.739,2.104792356491089
142,0.7358433142471313,0.75502,0.8061949766159058,0.738,2.1468687057495117
143,0.7272076727676392,0.75684,0.8175971714019775,0.741,2.1212048530578613
144,0.733135517578125,0.75598,0.803579242515564,0.7412,2.147862195968628
145,0.7264125086975097,0.75864,0.7987629859924317,0.7438,2.084721326828003
146,0.7251765202713013,0.7588,0.7945257535934448,0.743,2.1356234550476074
147,0.7195790597915649,0.76092,0.7952705591201782,0.7437,2.142671585083008
148,0.7204265535354615,0.75664,0.8038319475173951,0.7423,2.1526901721954346
149,0.7236745350265503,0.76034,0.8089786286354065,0.7356,2.1135590076446533
150,0.7204394674682617,0.75974,0.7888518920898437,0.7426,2.1461126804351807
151,0.713019107170105,0.76248,0.7938737478256226,0.7463,2.128757953643799
152,0.7108438161849976,0.76078,0.7841793354034424,0.7462,2.163574457168579
153,0.7154974084091187,0.76112,0.794141025352478,0.743,2.205472946166992
154,0.7122717488670349,0.76152,0.7867241086959839,0.7473,2.1478004455566406
155,0.7063225562286377,0.76184,0.7811936975479126,0.7477,2.092993974685669
156,0.7002317482185364,0.76536,0.7902707164764404,0.7494,2.177321195602417
157,0.7052236885070801,0.76486,0.7984029926300049,0.7477,2.127713203430176
158,0.6982558099746704,0.7672,0.7818548871994019,0.7476,2.1500587463378906
159,0.7001437343406677,0.76326,0.7885571552276611,0.7496,2.105485439300537
160,0.7013416740226746,0.76464,0.791424968624115,0.7452,2.1617350578308105
161,0.7015358638000488,0.76552,0.7887193866729736,0.7464,2.1051018238067627
162,0.6946239714813233,0.76906,0.7738503946304321,0.7561,2.138153553009033
163,0.6904828053474427,0.7695,0.7783242700576782,0.7513,2.1660819053649902
164,0.6914191264533996,0.7664,0.7681519432067871,0.7547,2.11257266998291
165,0.6888429230308533,0.76976,0.7810463450431824,0.7505,2.135606050491333
166,0.6867694571304321,0.768,0.7750495590209961,0.7488,2.171628952026367
167,0.684424200744629,0.7694,0.7758864476203918,0.7529,2.179086208343506
168,0.6810113639259339,0.77066,0.7757469312667846,0.751,2.1032497882843018
169,0.6821558206176758,0.76952,0.7754858083724976,0.7512,2.192272186279297
170,0.6818588257598877,0.7702,0.7776285453796387,0.7454,2.124688148498535
171,0.6757407896804809,0.7707,0.7825929389953613,0.7517,2.1448450088500977
172,0.6715065369796753,0.77658,0.7753159616470336,0.752,2.1565566062927246
173,0.6698343029594421,0.77428,0.771888187789917,0.751,2.359754800796509
174,0.672717086391449,0.77484,0.7691074377059937,0.7491,2.1766135692596436
175,0.668630052242279,0.77498,0.7625557304382324,0.7517,2.220243453979492
176,0.672201141872406,0.77444,0.7707261919021606,0.75,2.1707496643066406
177,0.6633270837020874,0.77688,0.7652432852745056,0.7526,2.162296772003174
178,0.6674884679222107,0.77588,0.7577644004821777,0.7572,2.1471261978149414
179,0.6671588541603088,0.77502,0.7802851510047912,0.7513,2.228424310684204
180,0.6604985402488709,0.77884,0.7705195625305176,0.7524,2.327169895172119
181,0.6615068551635742,0.77692,0.7709994323730469,0.752,2.09482479095459
182,0.6579902341270447,0.77864,0.7641293691635132,0.7536,2.1568987369537354
183,0.6595228649330139,0.77874,0.7634233095169067,0.7538,2.151341676712036
184,0.6541571650886535,0.77946,0.7563453722000122,0.7581,2.116079568862915
185,0.6581408372879028,0.77866,0.7635684778213501,0.7523,2.1678597927093506
186,0.6538840990447998,0.77838,0.7625945703506469,0.7545,2.0943613052368164
187,0.6515287491416931,0.77994,0.7593663235664367,0.7592,2.140538454055786
188,0.6502824421882629,0.78048,0.7607563531875611,0.7585,2.1911814212799072
189,0.6510034743881226,0.78134,0.743309010887146,0.7602,2.1539111137390137
190,0.6449973244857788,0.78194,0.7534608549118041,0.7571,2.140018939971924
191,0.6460378801345825,0.78138,0.7685460357666015,0.7582,2.1059963703155518
192,0.645900186882019,0.78276,0.7513170320510865,0.7566,2.1553471088409424
193,0.6483530950355529,0.78252,0.758704875087738,0.7594,2.0772275924682617
194,0.6470532549285889,0.78258,0.7415948062896729,0.7634,2.220102310180664
195,0.6435309217262268,0.78392,0.7402895412445069,0.7597,2.178098201751709
196,0.6432456061458588,0.78404,0.7475797300338745,0.7619,2.1865735054016113
197,0.6441947241592407,0.78268,0.7434916913986206,0.7635,2.3150506019592285
198,0.6357785991668701,0.78338,0.741978748035431,0.7602,2.1755285263061523
199,0.636401323928833,0.78552,0.74990746383667,0.7627,2.152496337890625
200,0.6423129767227173,0.78196,0.7405282620429993,0.7639,2.1311194896698
201,0.6041271611022949,0.79332,0.7225543418884277,0.7674,2.1079721450805664
202,0.600348959121704,0.79656,0.7149785545349121,0.7707,2.1295411586761475
203,0.5959627133178711,0.79694,0.7117941766738891,0.7716,2.175724506378174
204,0.591095032081604,0.79856,0.7073083793640137,0.7733,2.2643723487854004
205,0.5920324795913696,0.79646,0.7081486768722535,0.7728,2.1452202796936035
206,0.5883671316432952,0.79968,0.706280635547638,0.7716,2.1598622798919678
207,0.5891771071624756,0.79944,0.706519983291626,0.7703,2.119764804840088
208,0.5847627411270142,0.79998,0.7040780097961425,0.773,2.089834213256836
209,0.586982240562439,0.8004,0.70254543466568,0.7731,2.1923441886901855
210,0.587639913520813,0.79934,0.700783085823059,0.7707,2.1462910175323486
211,0.585247728099823,0.80108,0.7009878324508667,0.7739,2.1288771629333496
212,0.5857805298042298,0.80004,0.6997718411445618,0.772,2.1458640098571777
213,0.5861304177284241,0.79898,0.701494217967987,0.7719,2.13920259475708
214,0.5851201337242127,0.80012,0.7026676805496216,0.7703,2.196331739425659
215,0.5822519726371765,0.80328,0.6975487955093383,0.7726,2.1717982292175293
216,0.5805793469238282,0.80306,0.6984417951583862,0.7734,2.1871156692504883
217,0.5837930898094177,0.80024,0.6975652807235718,0.7721,2.1625983715057373
218,0.586013188238144,0.799,0.6955562469482421,0.774,2.1674394607543945
219,0.5801658271408081,0.80194,0.6956192344665527,0.774,2.2483580112457275
220,0.5853143764877319,0.79978,0.6947426345825195,0.7735,2.1762447357177734
221,0.5856224963378907,0.79902,0.6936168062210083,0.7737,2.3080060482025146
222,0.5830239276695252,0.80078,0.693257746887207,0.7735,2.1895716190338135
223,0.5821063621520997,0.80096,0.6931405082702636,0.7735,2.1238389015197754
224,0.5805930848121643,0.80316,0.6925343649864196,0.7732,2.199154853820801
225,0.5827544264888763,0.80186,0.692558436203003,0.7737,2.1526455879211426
226,0.5770558182907104,0.80368,0.694103206539154,0.7735,2.150270700454712
227,0.5732172862243652,0.80318,0.6922349837303161,0.7752,2.1552746295928955
228,0.582145920419693,0.80094,0.6916279350280762,0.7744,2.267521858215332
229,0.5761539977264404,0.80294,0.690026697921753,0.7753,2.143679618835449
230,0.5822219839668273,0.80116,0.6902696268081665,0.7751,2.1506831645965576
231,0.5756452939033508,0.80248,0.6880385694503784,0.7761,2.169893503189087
232,0.5760357612609863,0.80308,0.6918774720191956,0.7729,2.159238815307617
233,0.5773896164131165,0.8023,0.6890739534378052,0.7749,2.1838972568511963
234,0.5793754141807557,0.80336,0.6923306337356567,0.7729,2.165935516357422
235,0.5762838352203369,0.8026,0.6882195922851563,0.7751,2.1079607009887695
236,0.5753018263626098,0.80294,0.6893911319732666,0.776,2.1306893825531006
237,0.5758348835372925,0.80308,0.6886076310157776,0.7766,2.144843339920044
238,0.5767675839424133,0.80126,0.6889870328903198,0.7753,2.1496798992156982
239,0.5759032444381714,0.8036,0.6854648076057434,0.7777,2.178340196609497
240,0.5769247000122071,0.8028,0.6872906094551087,0.7756,2.1175625324249268
241,0.5788177479457856,0.80164,0.6873177075386048,0.7751,2.171635627746582
242,0.5777391465950013,0.80338,0.6870720430374145,0.7771,2.1154119968414307
243,0.5696203691005707,0.80508,0.6865693872451782,0.7774,2.1696717739105225
244,0.5719421881103516,0.80492,0.6883082530021668,0.7742,2.1798174381256104
245,0.5742135956954956,0.80492,0.6833659114837647,0.7772,2.4322335720062256
246,0.5741713699531555,0.80354,0.6835878074645996,0.7779,2.152533769607544
247,0.5693515812110901,0.80504,0.6832577393531799,0.7777,2.1643383502960205
248,0.5724790114021301,0.8028,0.6849426803588867,0.7772,2.1628258228302
249,0.572742555732727,0.80434,0.6830431186676026,0.7774,2.1770663261413574
250,0.5712282087135315,0.80498,0.685298907661438,0.7779,2.1322314739227295
251,0.5727726546096802,0.8039,0.685571844959259,0.7781,2.1471638679504395
252,0.5700474153709412,0.80586,0.6829236430168152,0.7782,2.137507200241089
253,0.5695222790145874,0.80436,0.682236266040802,0.7781,2.273768186569214
254,0.5741285125350952,0.8044,0.6817554007530212,0.7786,2.160254955291748
255,0.5696662641811371,0.8063,0.6808782193183899,0.7783,2.1615045070648193
256,0.5747370800590516,0.8041,0.6835556936264038,0.7756,2.139176607131958
257,0.5726649614524841,0.80424,0.6805424422264099,0.7781,2.1955251693725586
258,0.5764378956222534,0.80408,0.684915753364563,0.7773,2.1993417739868164
259,0.5681689210891724,0.8053,0.6806810594558715,0.7786,2.1588010787963867
260,0.5724409370613098,0.80508,0.6825585819244385,0.7766,2.1497905254364014
261,0.5715983050346375,0.80702,0.6834823875427246,0.7786,2.152829885482788
262,0.5709139370346069,0.80578,0.6817193668365479,0.7758,2.134486675262451
263,0.5718057973670959,0.80614,0.6799921545028687,0.7762,2.1848933696746826
264,0.5707502817726136,0.80308,0.6810045102119445,0.7775,2.179295063018799
265,0.5669030289077759,0.80564,0.6818117291450501,0.778,2.186312437057495
266,0.5670897545814514,0.80528,0.6807913887023925,0.7781,2.2299575805664062
267,0.5661987840843201,0.80356,0.6813587121009826,0.7795,2.176926374435425
268,0.5659946603775025,0.80688,0.6822796233177185,0.7784,2.1645381450653076
269,0.5738654887390137,0.80332,0.6781892828941345,0.7805,2.334400177001953
270,0.5670583779525756,0.80552,0.6781250423431396,0.7787,2.2087862491607666
271,0.5692241629219055,0.80408,0.6788337203979492,0.7789,2.1985630989074707
272,0.5625664455223084,0.80752,0.6828251334190368,0.7779,2.173584222793579
273,0.5698851610946656,0.8059,0.6808303641319275,0.7776,2.1636719703674316
274,0.5667626159000396,0.80502,0.6794442617416382,0.7782,2.1722519397735596
