epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
1,1.9857819046401977,0.24452,1.7480332328796386,0.3501,2.264512538909912
2,1.619453682899475,0.39458,1.4132987195968627,0.4796,1.874274730682373
3,1.4288552194213868,0.47656,1.293130792617798,0.5265,1.8544518947601318
4,1.3084930238723755,0.52676,1.1812432472229004,0.5865,1.8709442615509033
5,1.1918446236038207,0.57344,1.1254144004821778,0.6022,1.8814287185668945
6,1.082579185962677,0.61898,1.0157780866622925,0.6389,1.8925790786743164
7,1.0392078873825072,0.63738,0.9726986339569091,0.6568,1.8616876602172852
8,0.9784140002059937,0.65778,0.9486030431747436,0.6661,1.8809244632720947
9,0.9306034073638916,0.67408,0.9170263039588928,0.6817,1.9037392139434814
10,0.902426383228302,0.68774,0.8499712554931641,0.7117,1.8715643882751465
11,0.871626264038086,0.6998,0.8322496042251587,0.7185,1.8765201568603516
12,0.8640563188362121,0.70178,0.90017273645401,0.6977,1.8830528259277344
13,0.8390170456123353,0.70944,0.7902070404052735,0.7284,1.8982062339782715
14,0.8244983101272583,0.71768,0.7240831130027771,0.7493,1.9106431007385254
15,0.8195101303291321,0.71864,0.8557608427047729,0.7095,1.869753122329712
16,0.814154167137146,0.72132,0.7882516223907471,0.7273,1.8943238258361816
17,0.788971395225525,0.7282,0.8002068466186524,0.7311,1.8463120460510254
18,0.8028622291946411,0.72392,0.8215264482498169,0.7278,1.8801259994506836
19,0.7885899168205261,0.72956,0.7476676057815552,0.7473,1.8843438625335693
20,0.7723043331718444,0.73508,0.7452387831687928,0.7467,1.8673367500305176
21,0.7747624071121216,0.7326,0.9213254348754882,0.6963,1.910379409790039
22,0.7721711115837098,0.73466,0.8686717401504517,0.7054,1.9983229637145996
23,0.775147332572937,0.73504,0.7763260689735413,0.7325,1.8871774673461914
24,0.7609732528877259,0.74062,0.7183569401741028,0.76,1.8712520599365234
25,0.765402865562439,0.7383,1.0670227354049682,0.6675,2.0846338272094727
26,0.7529470136260986,0.74444,0.7687443450927735,0.7443,1.877058744430542
27,0.7549544804191589,0.74154,0.7428127895355224,0.7485,1.871460199356079
28,0.7470024125289917,0.74316,0.6986316620826721,0.7632,1.87815260887146
29,0.7615839183616638,0.74142,0.6905075194358826,0.7622,1.862830638885498
30,0.7395173260879516,0.74892,0.7982893076896668,0.7274,1.858823537826538
31,0.7325530611419677,0.74956,0.7738467430114746,0.743,1.8985798358917236
32,0.7420700429916381,0.7443,0.757288916015625,0.749,1.8727355003356934
33,0.7348338499450684,0.74612,0.6843171180725097,0.7745,1.8695416450500488
34,0.7327347050476074,0.75062,0.7114113117218017,0.7566,2.1385271549224854
35,0.7423288655281067,0.74792,0.7271409521102905,0.7567,1.8732757568359375
36,0.7296077268218994,0.75068,0.743187838935852,0.7474,2.1344501972198486
37,0.7214509369659424,0.75384,0.7361022438049316,0.7514,1.8801748752593994
38,0.7323955349731446,0.75004,0.6952019845962525,0.76,1.8701355457305908
39,0.718937838230133,0.75512,0.6899419933319092,0.7646,1.889305830001831
40,0.7196026845359802,0.75286,0.6525399551391602,0.7765,1.8738131523132324
41,0.7410291550445557,0.7473,0.8908507698059082,0.7025,1.888674259185791
42,0.733573425731659,0.74998,0.7216814719200134,0.7564,1.8765616416931152
43,0.713004660987854,0.75496,0.8317503246307373,0.7139,1.8845462799072266
44,0.7236871871757508,0.75236,0.7797464631080627,0.7392,1.8703367710113525
45,0.7229892342376709,0.7545,0.6862558027267456,0.7632,1.8846614360809326
46,0.7262048325538635,0.7513,0.7338299167633057,0.7479,1.8998606204986572
47,0.7185127406311035,0.75366,0.8022180553436279,0.7451,1.891800880432129
48,0.711389659538269,0.75786,0.7288858268737793,0.7531,1.9000592231750488
49,0.7034562443161011,0.75908,0.6870160574913025,0.7632,1.870516300201416
50,0.7179546266555786,0.75584,0.663330521774292,0.7696,1.9031517505645752
51,0.7159749887275696,0.75454,0.8325495317459106,0.7126,1.875169277191162
52,0.7014286164665222,0.75906,0.899496591091156,0.6864,1.8835983276367188
53,0.7192911030387878,0.7535,0.7140068635463714,0.755,1.8787751197814941
54,0.7088467549514771,0.7588,0.6543953728675842,0.7678,1.8999559879302979
55,0.7071512077522277,0.75928,0.7155070251464843,0.7594,1.8744325637817383
56,0.7208690358352661,0.75474,0.7418832382202148,0.7544,1.881972074508667
57,0.7065107660484314,0.75826,0.8482809686660766,0.7263,1.8836524486541748
58,0.7165403226661682,0.75592,0.7577545899391175,0.7503,1.876185655593872
59,0.7074724381065368,0.75726,0.6873216550827026,0.7677,1.8743727207183838
60,0.7029855662918091,0.76006,0.7134137482643127,0.7654,1.8589885234832764
61,0.7014393643569946,0.76074,0.6934396871566773,0.7642,1.8798613548278809
62,0.7117891901397705,0.75652,0.7512286623001099,0.7535,1.8730344772338867
63,0.7097618070602417,0.75772,0.8262676329612731,0.7205,1.8693454265594482
64,0.7063276266860962,0.75942,0.8314664268493652,0.7245,1.8898978233337402
65,0.7095220073318481,0.75846,0.759668363571167,0.746,1.9057002067565918
66,0.7025180180740357,0.76208,0.7074142782211303,0.7584,1.8948032855987549
67,0.7103914592933654,0.75602,0.7468402061462402,0.7445,1.87418794631958
68,0.6843490767478942,0.76658,0.8371758896827698,0.7121,1.8811719417572021
69,0.7193952142715454,0.75652,0.7819071568489074,0.7305,1.8676421642303467
70,0.7103636625671387,0.75792,0.6698237078666687,0.7719,1.878140926361084
71,0.6997258475875855,0.76194,0.7588623941421508,0.7402,1.890510082244873
72,0.6998833384132386,0.76198,0.7024671714305878,0.7632,1.8714039325714111
73,0.7093896461677551,0.75754,0.686101861000061,0.7623,1.8759746551513672
74,0.7049132431221008,0.75934,0.6561301784515381,0.7664,1.8717682361602783
75,0.7013193056678771,0.76044,0.7167790349960327,0.7597,1.8826978206634521
76,0.7054766824531555,0.7594,0.7764218254089356,0.7399,1.8920063972473145
77,0.7124847303771973,0.7574,0.7160544744491577,0.7521,1.8852524757385254
78,0.7029510668563843,0.75952,0.6847417771339417,0.7741,1.870417833328247
79,0.706530938282013,0.76004,0.7329432733535767,0.7494,1.888333797454834
80,0.6911574489212036,0.76556,0.6873106140136719,0.7675,1.9023451805114746
81,0.6956671280288697,0.76092,0.6755766679286956,0.7698,1.860185146331787
